日期,開盤,最高,最低,收盤,成交量,成交值,成交筆數 
2018-06-13,229.0,232.0,228.0,232.0,36081120,8311856296,10687
2018-06-14,230.0,230.0,226.5,226.5,36932041,8423126398,12252
2018-06-15,225.0,231.0,224.0,231.0,49506679,11291127719,10090
2018-06-19,225.5,226.0,224.0,225.0,61142624,13754800554,19088
2018-06-20,224.5,227.5,223.5,226.0,40708701,9175159127,13262
2018-06-21,227.5,228.0,226.0,226.5,31242557,7078690439,9417
2018-06-22,224.5,227.5,224.0,227.5,43581409,9852880752,14386
2018-06-25,220.0,220.5,218.0,218.0,45025211,9864889202,17947
2018-06-26,215.5,216.0,212.5,214.5,38446346,8245317236,15630
2018-06-27,216.0,216.0,212.5,213.0,39888414,8532798596,12677
2018-06-28,211.0,214.5,210.0,212.0,38816780,8231075920,10772
2018-06-29,212.0,217.0,212.0,216.5,36848680,7919779720,8652
2018-07-02,218.5,219.0,214.0,214.0,33496442,7257081470,8508
2018-07-03,215.5,218.0,213.5,214.5,28663220,6173115899,7758
2018-07-04,217.0,217.5,215.5,216.0,15212295,3293105015,5432
2018-07-05,214.0,215.0,213.0,214.5,18225416,3904832940,5581
2018-07-06,217.5,217.5,215.0,217.0,31344962,6779063394,8620
2018-07-09,219.5,223.0,218.5,221.5,41165793,9100880393,14795
2018-07-10,223.0,224.0,222.0,222.0,20196957,4498264914,6922
2018-07-11,220.0,220.0,218.0,220.0,19854690,4355547100,7437
2018-07-12,218.0,222.0,218.0,220.5,23806051,5246628771,7885
2018-07-13,222.5,224.5,222.5,224.5,29716311,6642690164,11721
2018-07-16,224.5,225.0,223.5,223.5,15827254,3549466896,6319
2018-07-17,222.5,223.5,221.0,221.5,22554436,5003028272,8636
2018-07-18,223.0,224.0,222.0,223.0,39898658,8903381234,12132
2018-07-19,225.5,227.0,224.5,224.5,43976216,9930715930,12076
2018-07-20,235.0,237.5,233.0,237.5,97969023,23032176428,39534
2018-07-23,239.0,245.0,238.5,241.0,52256877,12618406480,19776
2018-07-24,240.0,241.5,238.5,241.0,27239267,6544625580,10571
2018-07-25,239.0,241.0,239.0,240.5,20962512,5037457560,8488
2018-07-26,241.0,242.5,239.5,241.0,30606388,7375198620,10234
2018-07-27,242.0,244.5,241.0,244.5,27129646,6605479210,12493
2018-07-30,244.5,245.5,244.0,245.5,22803730,5585710909,9953
2018-07-31,243.5,246.0,242.0,246.0,28202542,6912550610,9460
2018-08-01,247.0,248.0,246.5,248.0,29777161,7375488342,11667
2018-08-02,249.0,249.5,243.5,244.5,22775110,5611725541,10343
2018-08-03,246.0,248.0,245.0,247.0,25165097,6205758662,9585
2018-08-06,245.0,247.0,244.0,245.5,22364568,5487396854,9732
2018-08-07,245.0,245.5,241.5,241.5,24352418,5922738042,9665
2018-08-08,245.0,247.5,244.5,247.5,24382432,6011480272,10247
2018-08-09,247.0,248.0,246.0,247.0,15128655,3740736404,7127
2018-08-10,246.5,247.0,244.5,245.0,15890492,3903736040,6557
2018-08-13,241.5,243.0,239.0,240.5,17881194,4302280285,9875
2018-08-14,245.0,245.0,242.5,243.5,17358913,4231065753,7414
2018-08-15,244.5,244.5,239.5,241.5,18473321,4459026453,8916
2018-08-16,238.0,241.5,238.0,239.0,19155966,4587260340,9397
2018-08-17,239.5,241.0,239.0,239.5,18324474,4393200260,6670
2018-08-20,239.5,240.0,238.0,239.5,16960437,4055796103,6639
2018-08-21,239.0,241.0,238.5,241.0,12014127,2882424107,5468
2018-08-22,241.5,242.5,240.5,242.0,12614240,3047666922,5008
2018-08-23,243.0,244.5,243.0,244.5,14839240,3620110060,5651
2018-08-24,245.5,246.0,243.0,243.5,14355943,3507300570,5091
2018-08-27,246.0,246.5,244.5,245.0,15186299,3729255255,7855
2018-08-28,248.5,250.0,248.0,249.5,36792531,9173066219,16876
2018-08-29,253.5,259.0,253.5,259.0,56993182,14621336456,25666
2018-08-30,264.5,268.0,262.5,263.5,48957808,12943814933,22853
2018-08-31,257.5,259.0,254.0,256.0,69069506,17682291536,19012
2018-09-03,259.0,260.0,256.5,257.0,26756905,6901090085,11417
2018-09-04,258.5,259.5,255.5,257.5,34304615,8817139784,9057
2018-09-05,260.0,264.5,259.0,264.0,44864459,11776176372,16407
2018-09-06,268.0,268.0,261.0,261.0,35698488,9394626868,11984
2018-09-07,263.0,264.0,260.5,264.0,38663728,10155685464,14992
2018-09-10,266.5,266.5,262.5,264.5,41735795,11057666880,15490
2018-09-11,263.0,263.5,258.0,260.0,34350276,8942702260,14749
2018-09-12,261.0,262.0,258.0,260.5,37885965,9849762900,12100
2018-09-13,260.0,260.0,253.5,255.0,37576180,9624376600,14983
2018-09-14,257.0,261.5,257.0,261.0,37903219,9828673159,15683
2018-09-17,262.5,262.5,257.0,258.0,24765758,6412639141,10708
2018-09-18,256.5,257.0,254.0,254.5,33960152,8664223912,11091
2018-09-19,258.0,260.0,257.0,258.0,59227711,15297959649,14052
2018-09-20,261.5,261.5,257.5,260.0,29649071,7688269460,9438
2018-09-21,261.5,261.5,258.0,261.5,35012974,9122425714,10154
2018-09-25,261.5,264.0,260.5,263.5,24397062,6400507806,10078
2018-09-26,263.0,263.5,261.0,263.5,24859115,6524392745,7006
2018-09-27,264.0,266.0,262.0,265.0,38495371,10185827315,11536
2018-09-28,266.0,266.0,260.0,262.5,39626486,10407468006,13059
2018-10-01,262.0,264.0,261.0,263.0,22274380,5846998940,11913
2018-10-02,262.0,263.0,257.0,257.5,38391491,9926505357,17095
2018-10-03,257.5,260.0,257.0,260.0,25228536,6527393860,9992
2018-10-04,257.0,257.5,254.0,254.0,36408727,9282953612,15091
2018-10-05,250.0,253.0,248.5,250.0,40204660,10053260320,16029
2018-10-08,245.5,246.5,241.0,243.5,50938958,12390886710,20743
2018-10-09,243.5,245.0,242.0,244.0,28905345,7044904525,11742
2018-10-11,233.5,233.5,227.0,227.5,94589657,21783579110,37535
2018-10-12,231.0,237.0,229.0,237.0,47175769,10943799522,17978
2018-10-15,234.0,234.0,230.5,230.5,42327280,9806812460,16554
2018-10-16,229.5,237.0,229.0,237.0,37844077,8856224749,15178
2018-10-17,241.5,243.0,238.0,238.5,42542858,10236061921,17546
2018-10-18,238.0,239.0,235.5,236.5,25699430,6092538072,10597
2018-10-19,231.0,236.5,230.0,236.0,28358460,6625499020,12376
2018-10-22,232.5,238.0,231.5,237.0,29275777,6872467149,10384
2018-10-23,232.0,234.0,230.0,230.0,32827745,7625647595,13069
2018-10-24,230.0,231.0,227.0,229.5,44321950,10160781413,17334
2018-10-25,220.5,222.0,219.5,219.5,75524118,16643542368,27514
2018-10-26,223.0,224.0,217.0,221.0,38439644,8470727056,17102
2018-10-29,223.0,224.0,221.0,222.5,18463792,4107663616,7679
2018-10-30,221.0,225.0,220.5,223.0,28888931,6443255544,8572
2018-10-31,228.0,234.0,228.0,234.0,57373201,13248526353,19180
2018-11-01,236.0,237.0,233.0,235.5,42017797,9892668115,11428
2018-11-02,236.5,236.5,233.5,236.5,30783361,7249194833,11222
2018-11-05,233.0,235.5,232.0,235.0,25463065,5960958275,6990
2018-11-06,234.0,235.5,232.5,234.5,30522176,7143428728,7007
2018-11-07,233.0,236.0,232.5,234.0,34443652,8071271568,7378
2018-11-08,237.5,237.5,236.0,236.5,24748146,5855862456,9445
2018-11-09,234.5,234.5,231.0,231.0,23242081,5399535292,7885
2018-11-12,230.0,234.5,230.0,231.5,23238445,5407206413,6250
2018-11-13,224.5,228.0,224.5,227.5,36123127,8180652710,11505
2018-11-14,230.0,231.0,228.5,228.5,20034279,4599709391,6000
2018-11-15,229.5,232.0,228.5,231.0,22079228,5089383168,5994
2018-11-16,229.0,229.0,225.0,226.0,46766909,10611877752,16007
2018-11-19,225.0,225.0,221.0,222.0,48966754,10896249428,16283
2018-11-20,219.0,220.5,218.0,218.0,41633756,9108651820,16867
2018-11-21,214.5,220.0,214.0,219.0,35303343,7666551460,13576
2018-11-22,221.5,222.0,219.0,219.0,21980610,4850034945,9094
2018-11-23,220.5,220.5,217.0,218.5,14993334,3283615646,6158
2018-11-26,219.0,224.0,218.5,223.0,30626804,6822822792,9417
2018-11-27,220.0,224.5,219.0,224.0,26598349,5897175676,10157
2018-11-28,222.5,227.0,222.0,226.5,24467026,5494485349,8315
2018-11-29,231.5,231.5,229.0,229.0,44411207,10217557903,15842
2018-11-30,229.5,231.0,225.5,225.5,55896957,12666670239,10925
2018-12-03,231.0,235.0,231.0,235.0,45364986,10590419224,19740
2018-12-04,233.0,234.5,231.0,234.0,39758162,9279710269,12541
2018-12-05,226.5,227.5,225.0,226.0,42855576,9688756676,15692
2018-12-06,220.0,222.0,219.5,220.0,40181112,8853295746,15702
2018-12-07,222.5,223.5,220.5,221.0,25077568,5563366596,8312
2018-12-10,219.5,220.0,218.5,219.0,19447461,4259113920,8646
2018-12-11,220.0,223.0,219.0,222.5,27395220,6067551383,8509
2018-12-12,223.5,227.0,222.5,226.5,26479846,5958521555,9113
2018-12-13,227.0,227.5,225.0,226.0,32105141,7271219366,8633
2018-12-14,223.0,223.5,220.5,222.5,38661159,8560811824,10450
2018-12-17,221.0,225.0,220.0,223.5,18964952,4229977248,6449
2018-12-18,221.0,223.0,220.5,222.5,30210541,6700098829,10520
2018-12-19,222.0,225.5,222.0,225.5,23415082,5255393450,7875
2018-12-20,221.0,222.5,221.0,221.0,35112116,7779693280,10523
2018-12-21,219.0,224.0,219.0,223.5,43529532,9648720852,9546
2018-12-22,220.0,221.5,220.0,221.5,5185247,1145814834,2229
2018-12-24,221.5,221.5,219.5,220.0,22976100,5062949100,6121
2018-12-25,215.5,218.0,215.0,217.5,19402777,4198767163,8065
2018-12-26,218.5,219.5,216.0,216.5,16463259,3584655962,6996
2018-12-27,222.0,224.0,220.5,223.0,21491484,4780724932,9529
2018-12-28,223.5,225.5,222.5,225.5,29456773,6605472425,10246
2019-01-02,226.5,226.5,219.0,219.5,32900482,7276419230,12329
2019-01-03,214.0,218.0,214.0,215.5,34087620,7345286540,14547
2019-01-04,211.5,211.5,206.5,208.0,65943521,13758679035,28783
2019-01-07,212.0,214.0,211.0,213.0,35442176,7537204489,11222
2019-01-08,212.0,212.5,210.0,211.0,22694481,4787895657,9374
2019-01-09,212.0,216.5,211.0,215.5,46295446,9941729023,14091
2019-01-10,216.0,216.5,214.5,216.0,20754593,4474561329,6017
2019-01-11,219.0,220.5,218.0,220.5,28102288,6174530360,11195
2019-01-14,218.5,220.0,217.0,218.5,17612296,3844735324,6469
2019-01-15,216.5,221.0,215.5,221.0,38882923,8498261483,11606
2019-01-16,218.5,220.0,217.5,217.5,28978282,6332079758,8948
2019-01-17,218.0,221.0,218.0,220.5,21163986,4646131841,8288
2019-01-18,219.0,220.0,217.5,218.5,49627569,10862659332,15147
2019-01-21,220.0,223.0,220.0,221.0,29384866,6513868886,10541
2019-01-22,220.0,223.0,219.0,223.0,28926483,6405876726,8253
2019-01-23,221.5,222.0,220.0,220.5,16671213,3679610926,7048
2019-01-24,222.5,222.5,220.5,222.5,26417924,5865531628,6270
2019-01-25,226.5,227.0,225.0,226.0,46692764,10564612900,14978
2019-01-28,229.5,229.5,228.0,229.0,26026257,5953703096,10186
2019-01-29,222.5,225.0,222.0,222.5,41122520,9162930460,13341
2019-01-30,220.5,221.5,220.0,221.0,44755945,9880602790,12847
2019-02-11,228.0,229.0,226.5,228.0,78307106,17849865062,21681
2019-02-12,230.0,230.0,229.0,230.0,29406670,6756178430,13311
2019-02-13,232.0,232.0,228.5,229.0,28634925,6575201825,10230
2019-02-14,229.5,230.0,226.0,227.0,23647751,5392943977,6873
2019-02-15,229.0,229.0,226.5,227.0,22369799,5093773373,5743
2019-02-18,229.0,230.5,228.5,230.0,16978916,3900326625,7033
2019-02-19,230.0,230.5,229.0,229.0,16577023,3803936767,6465
2019-02-20,231.5,234.5,231.0,234.5,30479710,7103102140,14232
2019-02-21,235.5,236.5,234.5,236.5,33764489,7955102404,11441
2019-02-22,235.5,236.5,234.0,236.5,22032163,5187054985,6913
2019-02-25,237.5,239.0,236.0,238.0,24105138,5729468344,8523
2019-02-26,239.0,240.0,236.5,239.5,24522789,5849162571,7993
2019-02-27,238.5,239.5,237.0,239.0,35240889,8406982971,9924
2019-03-04,239.5,239.5,234.5,235.5,39655513,9384221581,13302
2019-03-05,234.0,234.5,232.5,233.0,22641407,5283641738,8699
2019-03-06,235.0,235.5,233.5,234.0,20433226,4783964384,7089
2019-03-07,235.0,235.0,233.0,234.0,17126192,4006407428,5767
2019-03-08,231.0,231.5,229.0,230.0,22190659,5103838888,8929
2019-03-11,228.0,230.5,227.5,230.5,23200793,5313722683,7449
2019-03-12,233.0,237.0,232.5,235.5,23588085,5542031936,9252
2019-03-13,234.0,237.0,234.0,237.0,20500195,4838006215,6264
2019-03-14,239.0,239.0,234.0,234.5,17175356,4052202160,6563
2019-03-15,237.0,239.5,235.5,239.0,33649729,8018968002,8869
2019-03-18,239.5,241.0,239.0,241.0,26856532,6449006680,10688
2019-03-19,239.0,240.5,238.0,240.5,14479009,3462907160,7103
2019-03-20,242.0,242.0,239.5,242.0,22975971,5543757011,6756
2019-03-21,242.5,245.5,241.0,245.5,26179502,6385162154,11066
2019-03-22,248.0,248.5,244.5,248.5,22931467,5664474349,10484
2019-03-25,240.5,243.5,240.5,241.5,19211254,4647701968,8467
2019-03-26,243.0,244.0,241.0,244.0,19920170,4834554480,6625
2019-03-27,242.0,242.5,240.5,241.5,22590089,5454304950,7599
2019-03-28,240.5,242.5,240.0,242.0,13933054,3363572068,3947
2019-03-29,243.0,245.5,240.5,245.5,28220810,6879743504,6703
2019-04-01,251.0,251.0,245.0,245.5,35330656,8758161220,13292
2019-04-02,249.5,249.5,246.0,246.0,24105053,5959859038,9166
2019-04-03,249.0,249.0,246.5,246.5,24945323,6176596562,8065
2019-04-08,251.0,253.0,250.5,253.0,45184821,11368945892,16427
2019-04-09,253.0,254.0,252.0,254.0,22355674,5661426022,8321
2019-04-10,253.0,254.5,252.0,254.0,25849934,6550303302,9991
2019-04-11,253.0,254.0,251.5,252.0,24896840,6284736680,8283
2019-04-12,251.5,253.0,251.0,252.0,13548148,3411019666,4930
2019-04-15,255.0,256.0,254.0,255.5,17192002,4387374510,6738
2019-04-16,257.0,257.0,255.5,257.0,19652648,5037323388,7675
2019-04-17,260.0,263.0,259.5,261.5,37864191,9896308160,13483
2019-04-18,264.0,266.0,263.5,264.5,38006795,10053576585,12202
2019-04-19,269.0,269.5,263.5,264.5,44658699,11897789558,14428
2019-04-22,266.5,267.5,265.0,266.0,24967393,6635995145,8527
2019-04-23,266.5,268.0,266.0,268.0,25336847,6772776649,9391
2019-04-24,270.0,270.0,267.5,269.0,26449755,7106733840,9677
2019-04-25,268.5,269.0,267.0,267.5,32386724,8677969069,7322
2019-04-26,262.0,263.0,257.5,260.0,47518804,12359448309,16669
2019-04-29,260.0,262.0,258.5,259.5,31126618,8080833257,10403
2019-04-30,260.0,260.5,258.0,259.0,33799419,8761971521,10929
2019-05-02,261.5,262.5,258.5,259.0,27091394,7048090046,9108
2019-05-03,262.0,265.0,260.5,265.0,29840246,7846702444,10067
2019-05-06,260.0,260.0,258.0,259.0,32823187,8493338620,12532
2019-05-07,259.5,263.0,259.0,262.5,25686126,6719199455,8339
2019-05-08,260.0,261.5,259.5,260.0,25542364,6656462504,7903
2019-05-09,259.5,259.5,256.0,256.5,33587574,8649557236,10991
2019-05-10,257.0,259.0,255.0,256.0,18617212,4780110484,8006
2019-05-13,253.0,254.0,249.5,250.5,28284535,7114144820,11970
2019-05-14,247.5,251.0,245.0,248.5,45055708,11204213805,14280
2019-05-15,251.0,252.0,249.0,249.0,36825479,9227285428,12038
2019-05-16,248.5,249.5,246.0,247.0,29713519,7367371912,11397
2019-05-17,249.0,249.0,241.5,241.5,38647856,9444488008,15212
2019-05-20,242.5,243.0,238.0,238.0,39157661,9392969228,13090
2019-05-21,233.5,236.0,232.5,234.0,80042775,18753958898,25407
2019-05-22,236.5,240.5,235.5,238.0,34622034,8269673660,14013
2019-05-23,233.5,233.5,230.0,230.0,58752627,13571185995,24966
2019-05-24,230.0,234.0,230.0,233.0,36000789,8351233632,14577
2019-05-27,234.0,235.0,231.0,231.0,35562033,8258683156,13889
2019-05-28,232.0,232.0,230.5,230.5,95240033,21969864567,10121
2019-05-29,228.0,230.5,227.0,229.5,26533236,6072241280,10227
2019-05-30,230.0,231.5,229.0,231.0,28500328,6559988596,8761
2019-05-31,232.0,237.5,231.0,235.5,46070338,10832920377,14359
2019-06-03,235.5,238.5,232.0,238.0,31054092,7325833381,8849
2019-06-04,237.5,238.0,233.0,233.0,24443428,5745045809,11779
2019-06-05,238.0,238.0,234.0,235.0,29139584,6867930824,12054
2019-06-06,231.5,232.0,229.5,232.0,34651731,8008768323,14723
2019-06-10,237.5,240.0,234.5,240.0,35373888,8407947620,15586
2019-06-11,240.0,246.0,239.0,244.5,31965670,7783235732,13147
2019-06-12,244.5,247.5,243.0,246.0,29675556,7289645276,11452
2019-06-13,242.5,244.0,240.0,240.0,32981724,7955700208,13549
2019-06-14,238.5,239.5,236.0,236.0,31951556,7576244772,14909
2019-06-17,231.5,235.0,230.5,233.0,51017012,11885588225,20942
2019-06-18,234.0,235.5,233.0,235.5,28578087,6706817032,9679
2019-06-19,242.5,244.0,240.5,244.0,50164372,12166979268,20527
2019-06-20,242.0,245.5,241.0,245.0,37836291,9238385295,13870
2019-06-21,248.0,248.5,246.0,248.5,61164304,15157113415,19044
2019-06-24,241.0,242.0,240.0,241.0,43300507,10438327350,17778
2019-06-25,241.0,241.5,237.0,238.5,28559283,6835391920,11127
2019-06-26,235.0,236.5,234.0,234.5,27607041,6484865587,13528
2019-06-27,236.0,241.5,236.0,240.5,42007834,10063332494,14983
2019-06-28,241.5,241.5,238.0,239.0,25962203,6208089220,8986
2019-07-01,245.5,250.0,245.0,248.5,66307875,16429520000,29550
2019-07-02,249.5,250.0,247.5,249.0,24181202,6013677103,12523
2019-07-03,244.0,245.0,242.0,242.5,29449774,7166458082,16032
2019-07-04,244.5,245.0,242.5,244.0,17481240,4266244560,8562
2019-07-05,244.5,245.0,241.5,243.0,22867074,5546308977,9000
2019-07-08,240.0,244.5,240.0,242.5,27787909,6718719887,10546
2019-07-09,241.5,243.0,240.5,242.0,16418987,3969087796,6485
2019-07-10,243.0,247.0,243.0,247.0,23812131,5839691357,12366
2019-07-11,250.0,250.0,247.5,250.0,31160289,7775418023,14357
2019-07-12,252.0,252.0,249.5,250.5,23479432,5887439000,8362
2019-07-15,251.0,254.5,249.5,254.5,29727300,7514183700,12165
2019-07-16,254.0,256.5,253.5,256.0,21361249,5456739744,8988
2019-07-17,254.0,254.0,251.0,252.0,25573648,6468387944,11086
2019-07-18,252.0,254.5,251.5,254.0,20842575,5283327050,8244
2019-07-19,259.5,261.0,259.0,259.0,59709798,15529255182,21825
2019-07-22,263.0,264.0,262.0,264.0,31522639,8295358057,13422
2019-07-23,265.5,266.5,262.5,264.0,29273223,7734089131,12791
2019-07-24,266.5,266.5,263.0,265.0,23734039,6279142796,10614
2019-07-25,264.0,265.0,261.5,265.0,30433545,8022094880,10641
2019-07-26,261.0,262.5,261.0,261.0,20438071,5347705468,8848
2019-07-29,260.0,262.0,259.5,261.0,17509320,4570953020,6675
2019-07-30,262.5,263.0,260.0,260.0,22670612,5916634120,7188
2019-07-31,260.0,260.0,257.0,259.5,31635601,8192002374,10458
2019-08-01,257.5,257.5,255.5,256.5,30017526,7698948182,11371
2019-08-02,252.0,253.5,250.5,251.5,54021644,13590840932,18095
2019-08-05,251.0,252.0,245.5,246.5,51535721,12768053583,20135
2019-08-06,240.0,250.0,240.0,248.5,58625879,14369440142,22355
2019-08-07,250.0,250.5,246.5,248.0,29435460,7305272500,11208
2019-08-08,248.0,254.0,248.0,253.5,29725266,7493998064,11227
2019-08-12,254.5,254.5,251.0,251.0,21794603,5499859679,8406
2019-08-13,249.0,249.5,246.5,246.5,23121107,5727512016,11370
2019-08-14,252.5,254.0,249.5,249.5,35216703,8860158535,13606
2019-08-15,247.0,248.5,246.0,248.0,27624412,6832861739,10848
2019-08-16,249.5,252.0,248.0,250.0,25370715,6339287267,8993
2019-08-19,251.5,253.0,250.5,252.0,24060514,6065079687,9394
2019-08-20,254.0,254.5,252.5,254.5,19960494,5065518033,8210
2019-08-21,254.5,255.0,253.0,254.5,20269296,5152545480,7383
2019-08-22,257.0,257.5,254.0,254.0,21900840,5599175700,8793
2019-08-23,253.5,254.5,253.0,254.0,14166877,3594313638,5660
2019-08-26,249.0,250.5,248.5,248.5,31678620,7895776500,13387
2019-08-27,250.5,251.0,248.5,250.0,50234951,12552183151,8934
2019-08-28,250.5,253.0,250.5,252.0,15132882,3814770146,6827
2019-08-29,253.0,254.0,251.0,254.0,19587767,4951638818,6593
2019-08-30,256.5,259.0,256.0,259.0,35184201,9060397858,13702
2019-09-02,258.0,258.0,256.0,257.5,14614854,3758787832,7606
2019-09-03,256.5,258.0,253.0,254.0,25762495,6561425225,11206
2019-09-04,254.0,258.0,254.0,257.5,22540733,5784166153,9285
2019-09-05,263.0,263.0,260.5,263.0,48791728,12803785751,22794
2019-09-06,265.0,265.0,263.0,263.5,25408515,6700031551,11951
2019-09-09,265.5,266.0,263.5,265.0,17235833,4563833186,8761
2019-09-10,263.5,264.0,260.5,261.5,29308866,7676163892,11828
2019-09-11,264.0,264.5,260.5,263.0,36196015,9490530445,12057
2019-09-12,265.0,265.0,261.5,262.5,26017293,6839855310,8270
2019-09-16,262.0,265.5,261.5,265.5,32573966,8586463490,11110
2019-09-17,266.5,266.5,264.5,265.0,27600844,7324415160,9218
2019-09-18,267.0,269.5,266.5,267.0,47684759,12769334153,17984
2019-09-19,268.0,268.0,264.0,265.0,25233567,6702940755,10192
2019-09-20,266.0,266.5,264.0,264.0,43868865,11604567209,9105
2019-09-23,264.0,264.0,263.0,264.0,13093208,3451983912,5644
2019-09-24,263.5,265.5,262.0,265.0,24244943,6403611895,9179
2019-09-25,262.5,266.0,262.0,266.0,21003163,5552276695,7137
2019-09-26,269.0,269.5,266.5,268.0,29940103,8018438455,11854
2019-09-27,271.5,272.5,271.0,272.0,41235817,11203993186,16622
2019-10-01,273.0,280.5,273.0,280.0,71743890,19912137011,26636
2019-10-02,280.0,281.0,279.0,279.5,29295953,8195940700,12283
2019-10-03,274.0,277.5,274.0,276.5,31890864,8791641828,12845
2019-10-04,279.5,280.0,275.0,276.5,35169613,9746529801,13779
2019-10-07,279.0,279.5,277.5,278.0,17510230,4877476909,7754
2019-10-08,283.5,286.5,282.5,286.5,35278551,10033039086,16715
2019-10-09,283.5,286.0,282.0,282.0,34777456,9856811657,14565
2019-10-14,291.5,291.5,288.5,290.0,46683517,13555817430,17789
2019-10-15,293.5,296.0,292.0,293.5,38018567,11174401698,15476
2019-10-16,298.0,298.0,293.5,296.5,40297144,11898108508,16645
2019-10-17,295.0,295.5,292.0,293.5,40271938,11812539210,15160
2019-10-18,293.0,295.5,291.0,293.0,45102984,13195196296,17996
2019-10-21,291.0,291.0,288.5,290.0,34634365,10034280215,14675
2019-10-22,292.5,294.0,291.5,294.0,26005020,7614756380,10185
2019-10-23,293.5,293.5,290.5,293.0,28675408,8379198452,11747
2019-10-24,294.5,294.5,291.0,293.0,29040827,8488069650,10649
2019-10-25,294.5,294.5,292.5,293.5,22682711,6658122034,11057
2019-10-28,295.0,295.5,294.0,294.5,20076561,5917450995,9256
2019-10-29,297.0,298.5,296.5,298.5,36682131,10911391941,14058
2019-10-30,298.5,299.5,296.5,299.5,32370342,9646551600,11084
2019-10-31,300.0,301.5,298.5,298.5,40944514,12269580311,12993
2019-11-01,299.5,299.5,296.5,299.0,30121678,8969912462,10240
2019-11-04,302.5,308.0,301.0,307.0,44899671,13690031997,18471
2019-11-05,307.5,310.5,307.0,310.5,32201184,9949906425,13697
2019-11-06,309.0,311.5,308.0,311.0,22149743,6864516290,9660
2019-11-07,310.0,310.0,306.5,309.0,28291659,8719278841,12275
2019-11-08,308.5,309.0,305.5,305.5,25651542,7863290000,12739
2019-11-11,305.0,305.0,300.0,301.0,35165583,10623838066,15244
2019-11-12,302.5,305.0,302.0,305.0,17540708,5326090176,8953
2019-11-13,303.0,304.0,301.5,304.0,18172438,5507295090,6037
2019-11-14,304.5,305.0,302.0,303.5,15734835,4776767840,6219
2019-11-15,305.5,307.5,304.5,307.0,28848445,8833371115,8671
2019-11-18,308.5,311.0,307.0,311.0,18691325,5781331075,8419
2019-11-19,312.5,315.0,311.0,315.0,31634197,9909734555,11117
2019-11-20,314.0,314.0,312.0,313.5,22387973,7007738915,9137
2019-11-21,309.5,311.0,307.0,311.0,28108833,8694562396,11632
2019-11-22,310.0,310.5,308.0,309.0,24737984,7646520024,9402
2019-11-25,310.5,310.5,307.0,307.0,19530177,6033044693,8065
2019-11-26,310.0,310.5,307.0,307.0,101224622,31120500198,10314
2019-11-27,307.5,311.5,307.5,311.0,18467648,5713784028,7915
2019-11-28,310.0,312.0,308.5,309.5,19077982,5912300834,9286
2019-11-29,309.0,309.5,305.0,305.0,30963561,9476811227,15361
2019-12-02,307.0,308.0,306.5,307.5,24016807,7383201556,8463
2019-12-03,305.0,307.0,305.0,307.0,24690319,7555733752,9197
2019-12-04,305.0,306.0,304.0,306.0,25492686,7778345102,9981
2019-12-05,309.0,312.0,309.0,312.0,34521842,10737744704,13583
2019-12-06,315.0,316.0,311.0,313.0,17695703,5550087539,8972
2019-12-09,314.0,316.5,314.0,316.0,23256081,7338815596,10581
2019-12-10,315.0,315.5,312.5,313.5,20570594,6453615110,8699
2019-12-11,314.0,319.0,313.0,319.0,31223148,9888796712,11687
2019-12-12,325.0,334.5,324.0,331.5,52742851,17426675739,22554
2019-12-13,340.0,343.0,338.0,339.0,58198939,19796414821,23013
2019-12-16,336.5,338.5,336.0,336.0,33494188,11275148044,16924
2019-12-17,335.0,345.0,335.0,345.0,40813458,13943420468,16806
2019-12-18,341.5,345.0,341.5,344.5,39682841,13631030168,15828
2019-12-19,340.0,342.0,335.0,335.0,54888012,18512821080,28101
2019-12-20,332.0,333.0,328.5,329.0,86280459,28483237354,28112
2019-12-23,329.5,334.0,329.5,334.0,26639340,8833422504,12306
2019-12-24,334.0,334.5,332.0,332.0,13488907,4493391031,7885
2019-12-25,332.0,334.5,331.0,333.0,12262954,4075131136,7597
2019-12-26,333.0,334.0,331.5,333.0,11427884,3803665702,6439
2019-12-27,335.0,338.0,335.0,338.0,16677806,5624251712,8660
2019-12-30,338.0,339.0,334.0,334.5,21531263,7250394164,10467
2019-12-31,331.0,333.5,331.0,331.0,22890517,7595055161,12252
2020-01-02,332.5,339.0,332.5,339.0,31754120,10707560180,17156
2020-01-03,344.0,345.0,335.5,339.5,41811268,14223792620,20541
2020-01-06,333.0,334.5,332.0,332.0,45343057,15099433038,22940
2020-01-07,332.5,333.0,326.5,329.5,50879181,16767566411,22359
2020-01-08,325.0,333.0,325.0,329.5,37567748,12370403088,18225
2020-01-09,335.0,337.5,333.5,337.5,31481504,10582520420,16791
2020-01-10,340.5,341.0,336.0,339.5,27032115,9145184378,13289
2020-01-13,342.0,342.0,339.0,341.5,30663332,10455852739,13457
2020-01-14,345.5,346.0,344.5,346.0,30223993,10438733078,16337
2020-01-15,345.0,345.0,337.5,340.0,47434274,16159238208,20378
2020-01-16,330.0,336.5,330.0,334.5,55211420,18426991615,24709
2020-01-17,334.0,335.5,332.0,333.0,52060097,17361113995,23944
2020-01-20,334.0,335.5,333.0,333.0,32658203,10899637005,15083
2020-01-22,342.0,342.0,339.0,341.5,30663332,10455852739,13457
2020-01-30,326.0,326.0,316.5,316.5,125451049,40296292131,55590
2020-01-31,323.0,323.5,319.0,320.0,62526055,20082017210,22633
